"mr. chairman , i reluctantly voted against this supplemental , not because there are n't many important items included in it , but because a `` no '' vote is one of the few things in my power to signal my deep opposition to the administration 's policy in iraq . at its core , this bill gives too much money to the wrong people to do the wrong thing . as i made clear from the beginning of this war the administration continues to have no plan for success in iraq . they have no blueprint for winning the peace and have not even adequately protected our troops in harm 's way . i fully support the assistance to the tsunami-affected region , and hope it will be used wisely for recovery , reconstruction , and mitigation of future disasters . while we can not prevent natural events such as floods , mudslides , volcanic eruptions , earthquakes , or tsunamis , we can reduce or mitigate their devastating impacts by helping communities to rebuild in safer locations , construct sturdier dwellings , and enhance natural ecosystems that mitigate the impact of these natural disasters . i am pleased to see that there is funding to provide additional armor for our troops and vehicles in iraq . i hope that they will use the funding provided by congress to give our troops the protection that they need . an amendment that i offered with mr. markey to prohibit funds for torture and for sending detainees to countries that practice torture passed . the use of torture and rendition is morally reprehensible , puts americans at risk , is a poor way to obtain reliable information in our fight against terrorism , and sets back the cause of democracy . this is the very least that we can do as congress continues to abdicate its responsibility to investigate this horrific aspect of administration policy . regardless of the merits , everyone should be troubled by the use of supplemental legislation to pay for regular military action in iraq and afghanistan . funding these operations outside of the regular budgeting process limits our ability for effective oversight and distorts the true budget picture . the rules committee burdened this legislation with all the flaws of h.r. 418 , the `` real id act , '' which , among other things , placed the entire 7 , 514 mile border completely outside all legal protections . this is perhaps the most damaging single precedent since i 've been in congress . ",D
"mr. speaker , this appropriations bill contains much crucial funding , most importantly money to provide additional armor for our troops and vehicles in iraq and electronic jammers to protect them from roadside bombs . while i strongly support this funding , i am disappointed that i must vote `` no '' on this bill . we have a responsibility to the men and women who we send into harm 's way as members of the united states armed forces . it is because of my desire to support our troops that i continue to insist that the administration develop a plan to win the peace in iraq and , to the best of our capability , protect the troops as they go about their mission . i believe that congress must hold the administration to the highest standards when the lives of our service personnel are at risk . a `` no '' vote is one of the few ways i have to protest the continued abdication of this responsibility by the highest levels of the bush administration . one positive part of this legislation is an amendment that i offered during house consideration with mr. markey to prohibit funds for torture and for sending detainees to countries that practice torture , which was carried into this conference report . the use of torture and rendition is morally reprehensible , puts americans at risk , is a poor way to obtain reliable information in our fight against terrorism , and sets back the cause of democracy . this is the very least that we can do as congress continues to abdicate its responsibility to investigate this horrific aspect of administration policy . perhaps most disappointing , this legislation also continues to be burdened with all the flaws of h.r. 418 , the `` real id act , '' which , among other things , placed the entire 7 , 514 mile border completely outside all legal protections . this is perhaps the single most damaging precedent since i 've been in congress . do we really want to be giving this responsibility to the department of homeland security , which has not been a paragon of efficiency and sensitivity during its three years of existence ? some of the environmental laws waived by this provision include : the noise control act , the clean water act , the farmland protection policy act , and the bald eagle act . this is not only bad public policy , it is unnecessary , as most of these laws have security exemptions already written into them . however , in addition to environmental laws , this provision would waive labor laws , safety standards , the national historic preservation act , and the native ",D
"mr. speaker , i thank the gentleman for yielding the time . mr. speaker , i am here to support the rule and encourage this body to move forward with legislation that we have already debated many times in the last congress and legislation that really solves a problem . i do suggest that using terms like `` immigrant hater '' does not help this debate . this is about border security . it is not about those of us who reach out to help immigrants , particularly those immigrants who are here legally and lawfully all the time . it is not even about whether they are disadvantaged by people who are here illegally . this is about three significant border security issues . one is id and clearly id issued by states is important and significant . the bipartisan commission that looked into 9/11 dealt specifically with this issue , something that has been overlooked in much of our debate now , the almost-sanctified 9/11 commission . that commission said travel documents are as important as weapons and urged the congress to do something about travel documents that did not reflect the true status of individuals . in fact , on september 11 , driver 's licenses became weapons of mass destruction . in the united states today , a driver 's license is all it takes to transfer money to a bank account , to enter a federal building or other vulnerable facility , to board a train or an airplane . lax standards and loopholes in the current issuance processes allow terrorists to obtain driver 's licenses , often multiple licenses from different states . in southwest missouri , where i am from and right in the middle of the country , of the 1 , 387 people who were detained by the office there who were illegally in the country in the year that ended september 30 , 50 percent of those people had a state-issued driver 's license or state-issued id card , not at all difficult to get . of the 19 terrorists on 9/11 , they had five dozen driver 's licenses between them and used those driver 's licenses to get on the planes that crashed into the world trade center , the pentagon , and a field in pennsylvania . this act would require identity documents to expire at the same time a visa expires , so that someone who is here on an appropriate 6-month visa , as , in fact , much to our amazement , some of the 9/11 terrorists were , are not given a 6-years ' driver 's license when the documents they do produce say they can legally be here for 6 months . this bill also tightens the process of applying for asylum in the united states to close loopholes in the system that have been taken advantage of by terrorists . this issue was widely debated on the floor last year . the example i gave was the terrorist who was here from jordan who had bombed an international school in jordan full of american kids . well , that terrorist had not committed a crime in this country and under the current law was allowed to stay here unsupervised in a country full of american kids . certainly that is not acceptable . that person should have had to have a hearing . this legislation requires that . i urge that we adopt the rule and the legislation . ",R
"mr. speaker , i thank the gentleman for yielding me this time , and i rise , of course , in support of this supplemental . i also want to rise to really express my appreciation to the gentleman from california ( chairman lewis ) and the tremendous job he has done in limiting the scope of this supplemental and getting this work done in a quick way , and moving forward on the rest of our appropriations process at the same time . these measures can often become reasons not to move forward with the normal work of the house , and the gentleman from california ( chairman lewis ) and his committee and their staff have really accepted double responsibility and double duty by doing these things at the same time . this bill does include , as my friend from maryland ( mr. hoyer ) xz4001890 mentioned , the embassy compound in baghdad . he and i visited the current embassy together in december , and i think we disagree on the need to go ahead and get this project started now . the project is 10 percent below the amount of money that the administration asked for . it is a substantial amount of money . it is a difficult environment , but bidding and starting these projects simply can not happen if we have a little piece of that money to start with ; you have to have the money available so that this embassy can be built and that our people representing us there in the embassy can be secure . we had two people killed in the current embassy compound in recent weeks from a missile that was fired there , and we need to move forward . in addition to providing vital funding for our troops in fighting the war , this bill also addresses some of the border vulnerabilities identified by the 9/11 commission . this legislation does not create a national id card or a national database , but it does move forward in securing our borders and making our asylum process work better to protect americans , both young and old . this legislation tightens the asylum system because of that . finally , this legislation provides $ 635 million for increased border security and enforcement . that includes $ 176 million to hire , train , equip , and support 500 border patrol agents and relieve current facility overcrowding . it includes almost half a billion dollars for immigration and customs enforcement , which includes $ 97.5 million to hire and train additional criminal investigators and immigration enforcement agents . this bill works to protect our fighting forces abroad , to help secure our borders at home , to move us forward in the war against terror . i appreciate the committee 's work on it , and i encourage its approval today . ",R
"mr. chairman , today i rise to express my concern over a provision in h.r. 418 , the real id act of 2005 . section 102 of this act states that the secretary of homeland security shall have the authority to waive , and shall waive , all laws necessary to ensure expeditious construction of barriers and roads in the vicinity of the u.s. border in areas of high illegal entry . the provision also bars judicial review of any claim arising from the construction of barriers and roads at borders . i understand that this provision is intended to apply primarily to the fence along the border near san diego . the construction of that fence is critical to our national security and has been delayed for far too long and i think it is imperative that it be constructed as soon as possible . however , i believe the provision currently contained in this bill is far too sweeping . it should not be necessary to waive all laws and judicial review relating to the construction of roads and barriers along the border in order to complete the fence near san diego . i hope that as the bill moves forward we can find a solution that will lead to the swift construction of this fence without sweeping away important laws . ",R
"mr. chairman , i would like to thank chairman sensenbrenner for his tireless efforts and leadership in getting the real id act to the floor and for championing national security issues and the crisis we face today with our nation 's border security . i would also like to thank my colleagues in the southern california delegation for their efforts and for helping to protect not only their districts , but also the nation 's borders as well . san diego border fence : for too long our nation has been playing chicken with our national security by ignoring the need to take a comprehensive approach to border security issues , particularly as they pertain to the mexican border . the mexican border has long been a porous and unguarded route for anyone wishing to sneak into the united states to inflict harm on our nation and our citizens , including terrorists . in particular , the san diego sector covers an area of more than 7 , 000 square miles and 66 miles of international border with mexico . beyond that section of the border are the mexican cities of tijuana and tecate , which boasts a combined population of more than 2 million people . this area of the border has been a heavily traveled route for illegal immigrants and potential terrorists due to the major cities and transportation hubs , such as lax airport in los angeles . this area alone accounts for nearly 50 percent of national apprehensions of illegal immigrants nationwide . a significant number of illegal immigrants that have been apprehended in this area can be directly attributed to the san diego fence that was constructed a few years ago . the san diego fence is a project that was started several years ago , but a 3.5-mile section of the fence was not completed due to environmental concerns . the portions of the san diego fence that have been built have proven to be successful and are credited with significant declines in attempted border crossings in that area . the existing fence needs improvements and must be extended 3.5 miles to its originally planned length . this legislation puts those priorities front and center by granting the secretary of homeland security the authority to waive all federal laws in order to complete the fence . in addition , this bill will increase the funding to improve the existing fence with a 3-tiered fence system and complete the original designed length . while environmental issues plays an appropriate role in our nations ' policies , the environmental and national security impacts of having illegal immigrants trample this portion of the border is greater than the concerns regarding building and completing the fence . lastly , recent press accounts have reported that al qaeda operatives have joined forces with alien smuggling rings in order to enter the united states , particularly through the southern border with mexico . the time to act on the san diego border fence is now . drivers ' license : real id act also bolsters stronger security standards for the issuance of drivers ' licenses to aliens . this bill will establish requirements that help prove lawful presence in the united states prior to issuing a license to individuals . in addition , it is critical that all states must comply to eliminate weak links in the domestic identity security . we have all seen the failures of cards such as the matriculate consular cards and the widespread fraud that can take place . this bill requires tough physical security requirements to reduce counterfeiting and to ensure state compliance with such standards . lastly , drivers ' licenses that are issued in compliance with the new regulations will expire when an alien 's visa expires to alleviate any confusion or ability for terrorists asylum provisions : finally , the real id act will tighten the asylum system that has been abused and gamed by terrorists for years . this bill allows judges to determine a witnesses ' credibility in their asylum cases . without this change , judges have no discretion in determining the credibility of witnesses testifying that they are being persecuted . judge 's hands have been tied over the years and must just grant asylum in every case where persecution has been raised and have not been able to go beyond that point . this has allowed terrorists who have been persecuted in their home country for being terrorists to seek shelter in the united states . currently , this argument can not be used against them and is not grounds for deportation . this bill gives the power to refuse terrorists entry to the united states and allows terrorists to be deported back to their home country . terrorists have long been abusing our system in order to gain entry . this bill provides a list of long-accepted commonsense factors that an immigration judge can consider in assessing credibility , such as the demeanor , candor , responsiveness and consistency of an asylum applicant or other witness . it is essential for judges to be able to determine asylum cases based on the credibility or lack of credibility of witnesses . again , i would to thank chairman sensenbrenner for his efforts in getting this bill to the floor and i strongly urge my colleagues to vote in favor of this bill because these reforms are necessary to our national security . ",R
"mr. chairman , i rise today in very strong support of the bill , h.r. 418 , and also the very fine amendment of the gentleman from texas ( mr. sessions ) xz4003670 . i spoke on the floor last december in opposition to the conference report on the intelligence bill because it lacked the provisions that we are actually debating here today . i commend the leadership of , certainly , the gentleman from wisconsin ( chairman sensenbrenner ) and the gentleman from texas ( mr. sessions ) xz4003670 , for bringing this amendment to our attention and adding it to the bill . i am very pleased that they made good on their promise that we would be here today providing for the provisions that the gentleman from wisconsin ( mr. sensenbrenner ) xz4003650 had . no issue is more important to this congress than securing our borders and protecting our homeland , and i guarantee it is very important to our constituents . when i was in the florida senate , i headed up the homeland security committee shortly after 9/11 , and many of the provisions that are in this bill we actually included when we took on the driver 's license issue , making the driver 's licenses only last as long as the person was legally in the country . i applaud the gentleman from wisconsin ( chairman sensenbrenner ) and the house leadership for making good on their promise and enacting the recommendations made by the 9/11 commission . i urge my colleagues to vote for the bill and certainly for the amendment of the gentleman from texas ( mr. sessions ) xz4003670 , which just quite honestly makes common sense in that members ' constituents back home will very easily understand and say , why was this not done a long time ago ? ",R
"mr. chairman , i move to strike the last word . ",R
"mr. chairman , i have some concerns about provisions in section 1113 of the bill relating to service members group life insurance , which i will now referral to as sgli . neither the department of veterans affairs nor the house committee on veterans ' affairs , the authorizing committee with jurisdiction over va insurance programs , was consulted prior to the administration 's submitting the insurance proposals in the war supplemental . i recognize that it placed the gentleman from california ( mr. lewis ) xz4002391 and the gentleman from wisconsin ( mr. obey ) xz4003000 in very difficult positions , because they always come to the floor to talk about authorizing on appropriations bills ; but that is what you are doing exactly here . there are two primary points of concern with regard to these sections . number one , it would authorize retroactive insurance coverage in cases of servicemembers who die having declined insurance coverage ; and , second , it would require a spouse to concur with the servicemember 's insurance coverage election . the administration proposed to provide for a retroactive payment to give the same level of benefits proposed for prospective maximum sgli to those who have died since the beginning of combat operations on october 7 , 2001 . at the appropriations markup , the gentleman from wisconsin ( mr. obey ) xz4003000 offered an amendment , which was accepted , to limit retroactive payment to those who died in performance of duty . by restricting payments to deaths that the service secretary concerned determines in the performance of duty , we would then expect that deaths which occurred during the performance of an assigned military duty would be compensated , but that deaths not associated with assigned military duties would not qualify . another qualifier , though , that perhaps should have been considered during this markup , would have been in addition to dying in performance of military duties , the servicemember must have had maximum insurance coverage at the time of death . the committee on veterans ' affairs has established a record in this regard . when we increased the sgli coverage from $ 200 , 000 to $ 250 , 000 with a delayed effective date in public law 106-419 , then in reaction to the terrorist attack on the uss cole we did , in fact , make a retroactivity in public law 107-14 for servicemembers who died in performance of duty that had maximum sgli at the time of their death . we should not be providing the maximum amount of insurance posthumously if the servicemember declined coverage , hence , never paid premiums , or elected a lesser amount . this is a policy change that could have detrimental effects . the bottom line is that it changes the identity and substance of the sgli program . sgli is neither an indemnity nor a gratuity program . it is an insurance program . second , i have great concern regarding the administration 's proposal to include in h.r. 1268 that a spouse must concur with a servicemember 's insurance election . life insurance is a contract . requiring a spouse who is not a party to the contract to assent to a servicemember 's decision concerning whether to enter into a contract and the amount of that contract violates the principles of contractual law and the nature of life insurance . requiring the spouse to concur with the servicemember 's decision , as included in h.r. 1268 , would in fact make sgli a volunteer program for single servicemembers , and an involuntary program for married servicemembers . life insurance policies are fundamentally different from the protection to surviving spouses rightfully provided under some other retirement programs . there are plenty of substantive concerns with regard to this provision : one , giving the spouse veto power over the amount of insurance that gives him or her greater say than the servicemember . number two , sgli would in fact be a voluntary program for singles , involuntary for married . three , the concurrence policy would force the servicemember to pay premiums and keep the spouse as a beneficiary , even in situations of pending divorce , spousal abuse , drug abuse , child abuse . i mean , let your mind go . fourth , the spousal concurrence as drafted in the bill would prevent a servicemember from naming children , children from a previous marriage , parents , grandparents , guardians of grandchildren , let your mind go , from participating in insurance . the supreme court has upheld the right of the insured to name whoever he or she wants as a beneficiary , even if it is in violation of a state court divorce decree . there are administrative concerns as well , the substantial administrative costs that would be added in the day-to-day running of this program , as well as has been added to its greater complexity . if a servicemember there says that there is no spouse or names another beneficiary and declines coverage , a spouse could come forward after the servicemember 's death . another concern is the program may be liable to pay maximum amounts if no premiums were collected or if a separate beneficiary already had been paid . and if there is a delay in getting a spouse to agree to insurance coverage or the amount and the servicemember dies , then who receives the benefits ? these are many , many issues that need to be resolved , and i look forward to working with the gentleman from california ( chairman lewis ) as we proceed forward to the conference to address many of these issues . mr. chairman , i include the following letter from the military officers association of america for the record . of america , alexandria , va , march 11 , 2005 . dear mr . chairman : on behalf of the 370 , 000 members of the military officers association of america ( moaa ) , i am writing to inform you that , after discussing the issue extensively with the committee 's majority and minority staff , moaa has reconsidered its position on the servicemen 's group life insurance ( sgli ) spousal consent requirement , as included in the appropriations committee 's markup of the fy2005 defense supplemental appropriations act . we believe there is merit to the staff 's view that the appropriations committee 's language is excessively stringent and could inappropriately preclude servicemembers ' ability to make reasonable insurance decisions -- especially in circumstances where it may be reasonable and appropriate for a member to designate children as beneficiaries instead of the current spouse . moaa believes congress is doing the right thing in expediting passage of improved death benefits coverage in the supplemental appropriations act , and we have no wish to slow that process in any way . therefore , moaa urges your support for a floor amendment that would either substitute a provision requiring spousal notification ( instead of spousal consent ) or strike the spousal consent requirement to allow the committee to develop more appropriate language that could be offered in conference or another appropriate legislative venue . sincerely , colonel , usaf ( ret ) , ",R
i had a very good discussion with the gentleman from california ( mr. lewis ) xz4002391 . i did not come here to the floor to strike these provisions from the bill . i will work with the administration . i will work with the committee on appropriations . i am going to do that as an authorizer . i am not claiming jurisdictional grounds . i am not going to play games with the gentleman from wisconsin ( mr. obey ) xz4003000 at all . ,R
"i thought what the gentleman from wisconsin ( mr. obey ) xz4003000 did by making a performance of duty was a wise thing . i think that was a wise move of the gentleman . i do not know why the gentleman would be upset with regard to my remarks on performance of duty because what the gentleman from wisconsin ( mr. obey ) xz4003000 did is followed what we , the gentleman from illinois ( mr. evans ) xz4001260 and i , had also recommended . performance of duty is a good thing . ",R
i do not have a problem with the performance of duty . i have come to the floor to express some concerns with regard to the identification of an insurance product . we are turning it into an indemnity and a gratuity with regard to an insurance product . we have to be smart about our business with regard to how we proceed . that is my purpose of being here . it is not to reach into the treasury and just say we are going to give this money out . ,R
but it does and i gave the example because you can have someone who has an accidental death or a duty nonperformance in the service . ,R
"no , the gentleman 's amendment . ",R
i will be more than happy to get the gentleman legal counsel so he can understand what he has written . ,R
i thank the gentleman . what the gentleman from wisconsin ( mr. obey ) xz4003000 did with regard to performance -- -- ,R
"i believe that the performance of duty that is in the bill , what it does , it does identify with regard to who will receive payment and who do not receive payments . that was why i used the word `` limited '' or `` restricted '' because you could have an individual , mr. chairman , of whom died in an auto accident , was murdered , or something happened to them and they do not qualify . ",R
"absolutely . that is why what we have here are two individuals of whom understand what we are talking about but probably have a , well , anyway , let us not use semantics . what i do wish to do as we proceed forward as we go to conference working with the senate is work also with the administration , work with the department of defense , the va and omb to make sure that we bring a proper identity with regard to service and group life insurance that also subsidizes veterans group life insurance , and that is what i want to work with the chairman on . ",R
"mr. speaker , i rise today in support of the rule on h.r. 418 . our nation 's immigration policy has been of top concern in recent years , and for good reason . with between eight and twelve million illegal aliens in the united states , it is obviously a problem out of control . we need to increase border security and fix our immigration laws . we need a system that will encourage well-intentioned , contributing aliens out of the shadows and allow them to pay a reasonable penalty so they can come into compliance with the law . americans are rightly concerned about the security and the integrity of the nation 's borders because the system is broken . some are concerned about the possibility of terrorists crossing our borders and coming into our cities . but we can not effectively fight terrorism if we fail to make the distinction between them and busboys and housekeepers . from 1990 to 2000 , the number of u.s. border patrol agents nearly tripled , but illegal immigration increased by as much as 5.5 million . increasing enforcement resources to keep out willing immigrant workers , as we did throughout the 1990s , has not worked . it has failed , and we need enforcement to be much more narrowly focused on criminals and potential terrorists . today , we are considering h.r. 418 . this legislation begins the debate on the enforcement aspects of immigration and addresses the narrow issue of driver license security . i have reservations about the gradual move toward what could become a national id card , but this legislation begins to address issues necessary to focus efforts in enforcement . mr. speaker , i intend to vote in favor of h.r. 418 , but while doing so , i suggest that enforcement , border security and immigration reform must be worked on together . in fact , fixing the broken system requires a broader strategy that includes both enforcement and the creation of adequate legal channels for immigration that serve the nation 's interests . by creating legal channels for those looking for a better life and looking to fill jobs that americans will not fill , we enhance our enforcement efforts . the responsible authorities can focus their resources first on the worst actors . our immigration laws and policies must reflect the realities we face today . our economy demands workers , but our national security demands that we identify those lurking in the shadows . enhanced enforcement must be the top priority for immigration policy . the american people are not anti-immigrant . we are concerned about the lack of coherence in our immigration policy and enforcement . as part of today 's debate , we must realize that the congress needs to address the other issues with immigration reform now . broader immigration reform has been outlined by president bush . i commend him for his act of leadership . he has outlined the solution and now congress must act quickly in crafting legislation . this bill is our first step in a long journey to restore public confidence in an open , welcoming immigration code . let us give thanks to our immigrants when b.c . forbes sailed for america from scotland in 1904 , he was following a course well worn by generations of scots . i know how the founder of forbes magazine must have felt . the murdochs originally hail from the same part of scotland . today , we are part of the most recent wave of immigrants attracted by the bright beacon of american liberty . these days , it 's not always easy to talk about the benefits of immigration . especially since 9/11 , many americans worry about borders and security . these are legitimate concerns . but surely a nation as great as america has the wit and resources to distinguish between those who come here to destroy the american dream -- and the many millions more who come to live it . the evidence of the contributions these immigrants make to our society is all around us -- especially in the critical area of education . adam smith , another scotsman , knew that without a decent system of education , a modem capitalist society was committing suicide . well , our modern public school systems simply are not producing the talent the american economy needs to compete in the future . and it often seems that it is our immigrants who are holding the whole thing up . in a study on high school students released this past summer , the national foundation for american policy found 60 percent of the top science students , and 65 percent of the top math students , are children of immigrants . the same study found that seven of the top award winners at the 2004 intel science talent search were immigrants or children of immigrants . this correlates with other findings that more than half of engineers -- and 45 percent of math and computer scientists -- with ph.d.s now working in the u.s. are foreign born . it 's not just the statistics . you see it at our most elite college and university campuses , where asian immigrants or their children are disproportionately represented . and a recent study of 28 prestigious american universities by researchers from princeton and the university of pennsylvania found something startling : that 41 percent of the black students attending these schools described themselves as either immigrants or children of immigrants . the point is that by almost any measure of educational excellence you choose , if you 're in america you 're going to find immigrants or their children at the top . i do n't just mean engineers and scientists and technicians . in my book , anyone who comes here and gives an honest day 's work for an honest day 's pay is not only putting himself closer to the american dream , he 's helping the rest of us get there too . as ronald reagan said at the statue of liberty , `` while we applaud those immigrants who stand out , whose contributions are easily discerned , we know that america 's heroes are also those whose names are remembered by only a few. '' let me share some of these names with you . start with eddie chin , an ethnic chinese marine who was born a week after his family fled burma . you 've all seen cpl . chin . because when baghdad fell , he was the marine we all watched shimmy up the statue of saddam hussein to attach the cable that would pull it down . or lance cpl . ahmad ibrahim . his family came to the u.s. from syria when the first gulf war broke out . now cpl . ibrahim hopes to be deployed to iraq -- also as a marine -- to put his arabic language skills in the service of corps and country . or what about cpl . jos gutierrez , who was raised in guatemala and came to america as a boy -- illegally ! cpl . gutierrez was one of the first marines killed in action in iraq . as his family told reporters , this young immigrant enlisted with the marine corps because he wanted to `` give back '' to america . so here we have it -- asian marines , arab marines , latino marines -- all united in the mission of protecting the rest of us . is n't this what reagan meant when he said that the bond that ties our immigrants together -- what makes us a nation instead of a collection of individuals -- is `` an abiding love of liberty '' ? so the next time you hear people whining about what a `` drain '' on america our immigrants are , it might be worth asking if they consider these marines a drain . maybe this is more clear to businessmen because of what we see every day . my company , news corporation , is a multinational company based in america . our diversity is based on talent , cooperation and ability . frankly it does n't bother me in the least that millions of people are attracted to our shores . what we should worry about is the day they no longer find these shores attractive . in an era when too many of our pundits declare that the american dream is a fraud , it is america 's immigrants who remind us -- by dint of their success -- that the dream is alive , and well within reach of anyone willing to work for it . we are fortunate to have a president who understands that . only a few days ago , the white house indicated that it intended to revive an immigration reform which the president had first offered before 9/11 and tried to revive back in january . politically speaking , a guest-worker plan is no easy thing . but as president bush realizes , we 'll never fix the problem of illegal immigration simply by throwing up walls and trying to make all of us police them . we 've tried that for a decade or so now , and it 's been a flop . what we need to do first is to make it easier for those who seek honest work to do so without having to disobey our laws . fundamentally that means recognizing that an economy as powerful as ours is always going to have a demand for more workers . such a policy would benefit us all : it would help those who want nothing more than to work legally move out of the shadows . it would help our security forces stop wasting resources now spent on hunting down mexican waitresses and start devoting them to tracking the terrorists who really threaten us . it would help the economy by providing america with the labor and talent it needs . given the tremendous pressures on president bush and the considerable opposition from within his own ranks , the politically expedient thing for him to do would be to drop it . but he has n't , and i for one am encouraged by his refusal to give in . the immigrant editor b.c . forbes spent much of the 20th century championing the glories of american opportunity . we who have arrived more recently likewise will never forget our debt we owe to this land -- and the obligation to keep that same opportunity alive in the 21st . mr. murdoch is chairman and chief executive of news corporation . this is adapted from a speech he gave last thursday , in acceptance of the 2004 b.c . forbes award . immigration reform : a 3-legged stool while not a major theme of last fall 's campaign , a debate on immigration reform will be front and center in the early days of the new bush administration . early last year , president bush acknowledged that our immigration system is broken and needs to be fixed . for this he deserves credit . recognizing that there is a problem is a critical first step toward finding a solution . in the past 10 years , more than $ 20 billion has been spent on adding border patrol agents , building fencing and employing technology to prevent border crossings . during roughly the same period , however , estimates on the net number of undocumented entering the country have risen from about 300 , 000 per year to about 500 , 000 per year . more disturbing is that , in the past five years , more than 2 , 000 migrants have lost their lives perishing in remote portions of the american southwest . and yet those who survive the gauntlet of a dangerous border crossing find work in short order . our economy needs their manpower : the labor department projects that , by the year 2008 , there will be 6 million more low-skilled jobs available than americans able to fill them . at the same time , these workers contribute billions to the tax and social security systems . truth be told , our current system , instead of discouraging undocumented migration , makes it inevitable because adequate provisions in law do not exist to match up willing workers from other countries with unfilled jobs here . work visas for unskilled workers are absurdly small compared to the demand -- 5 , 000 in the permanent system and up to 66 , 000 in the temporary one . family-unity visas can be even scarcer , with waiting times as long as 10 years for mexican families to be reunited with a relative who is a u.s. citizen or legal resident . we need immigration reform legislation with three major components , akin to a three-legged stool . the administration plan proposed last january addresses only one leg -- employment -- which is insufficient to support the weight on the system . first , any new proposal should feature means for undocumented long-term residents to access permanent residency . legalization does not necessarily mean amnesty . it can be conditioned on any number of criteria including -- for example , `` sweat equity '' the undocumented have already accrued through their work in the united states . such a legal remedy would stabilize both immigrant families and the labor force . second , it should reform the employment-based legal immigration system in a way that increases legal avenues to work while protecting the rights of both foreign-born and u.s. workers . this would permit future flows of workers to enter safely and legally and reduce deaths at the border . third , the plan should shorten waiting times under the family reunification system . too often , our current system separates husbands from wives and parents from children , a morally unacceptable outcome in a nation built upon the strength of the family . anti-immigrant polemicists ignore the human tragedy and familial dislocation enabled by the status quo , while discounting the invaluable contributions immigrants make to our nation . americans are , as a whole , fair-minded people . we can not continue to accept the benefits of undocumented laborers but be unwilling to extend to them the protection of the law . the undocumented are not `` breaking '' the law as much as they are being `` broken '' by the law . after our country 's unhappy experience with jim crow `` laws '' that resulted in the creation of a large black underc1ass , we should not repeat the same mistake in tolerating the creation of a large immigrant underc1ass by not affording legal remedies that would afford them the protection of law and the opportunity for upward mobility . we applaud the president for recognizing how the present immigration regime hurts both americans and undocumented immigrants in america . the new congress should work with president bush to enact a comprehensive solution to our immigration crisis . only such a `` three-legged '' comprehensive approach will protect human rights and prepare our nation for the challenges of the future . for doable policy resolving the dilemma posed by many millions of `` undocumented '' workers in america requires compromise that few will find completely satisfying . temporary work permits will please neither those who want all illegal immigrants deported nor those who want another round of amnesty . amnesty is politically untenable , and deporting millions of people is not doable . it would require enormous amounts of money and manpower from a government that is already strapped to meet current social obligations and international commitments . president bush told reporters recently that he wants u.s. border patrol agents chasing `` crooks and thieves and drug-runners and terrorists , not good-hearted people who are coming here to work. '' the president is seeking levelheaded immigration legislation that could improve domestic security and put policy in line with the needs of the globalized american economy . the most sensible approach would offer legitimacy to those who have worked diligently in america , while imposing and enforcing tough employer sanctions against companies that continue to employ undocumented workers . this would weaken the so-called magnet effect that lures otherwise law-abiding people to jump the border . such a policy requires several key provisions . one would obligate illegal immigrants to come out of the shadows to prove their identities in return for some form of legitimate status . this type of trade-off serves u.s. interests by identifying those who are here `` to work , '' as the president has said . bringing them out of the woodwork would allow law enforcement agents to focus more sharply on catching those who are here to do harm . a reform bill should take into account the brainpower needs of the u.s. economy . there are untold numbers of people around the world who are standing in line to legally enter the united states , and many of these would-be immigrants possess skills that american employers need . since the sept . 11 attacks , this process has become cumbersome and counterproductive . immigration reform should streamline the process for granting skilled foreigners access to the united states , particularly those well-suited for workplaces that have a tough time finding qualified hands . there 's no reason the united states ca n't have a policy that promotes safety while meeting the needs of the workplace . congress and the white house can find suitable resolutions to the security , social and labor quandaries posed by immigration if prejudices and stigmas are shoved aside in favor of rational proposals that bolster u.s. security and global competitiveness . ",R
